id,adult,budget,genres,original_title,overview,popularity,poster_path,release_date,revenue,runtime,tagline,title,actor_1,actor_2,actor_3,director,file_path_1,file_path_2,file_path_3
281,N/A,N/A,80,The Human Centipede 2 (Full Sequence),영화에 푹 빠져 영화처럼 실제로 인간지네를 만들고픈 욕망에 푹 빠져 있는 마틴. 주차관리원으로 일하는 그 는 사람들을 납치하기 시작하여 그의 욕망을 이루려고 한다. 2010년 PiFan을 찾았던 의 속편으로 이번에는 3명이 아닌 10명이 거대한 지네로 둔갑한다. 입과 항문을 잇는 또 다른 기술(!)이 궁금하시다면 놓치지 말 것.,23.689,/kFtAdkCO0vXN2RWu2oMcR9GZ9Hi.jpg,2011-10-06,N/A,91,N/A,인간 지네 2,573773,121575,1236882,Ilona Six,/rPfyX0pkmn8Ea4gh3DfsmzFUf05.jpg,/wPPdTWERuMvKFDE39ACQZVohGQq.jpg,/dkvUUQ9G8YjqcNeHcqz1jfN68aX.jpg
282,N/A,4500000,27,Get Out,'크리스'(다니엘 칼루야)와 그의 여자친구 '로즈'(앨리슨 윌리암스)는 주말을 맞아 로즈의 부모님 집을 방문한다. 가족들의 과한 친절이 그저 딸이 흑인 남자친구를 데려왔기 때문이라고 생각한 크리스. 하지만 머무는 시간이 길어질수록 이상한 점을 한 두가지씩 발견하는데... 그가 상상도 못한 진실이 기다리고 있었다.,29.702,/ajHgWxJENrSoysd2ZD7cJliKSoF.jpg,2017-02-24,255017329,104,"미국의 공포, 스릴러, 코미디 영화이다. 조던 필의 감독 데뷔작이며 각본까지 맡았다. 2017 선댄스 영화제에서 최초 상영되었다.",겟 아웃,206919,1255540,2229,Gregory Plotkin,/vZ7EVk7FaNEWYqlVWbFLHP8Z0LU.jpg,/5OlAmzEUaO0A12cM7g5g420w4d7.jpg,/bdby99VtO45s8m4CChfVJcgqNc.jpg
283,N/A,12250000,18,The Rover,"황폐해질 대로 황폐해진 모든 것이 붕괴된 호주. 이곳의 사람들은 질서도 희망도 없이 그저 하루하루를 살아갈 뿐이다. 시골 마을에 모든 것을 체념한 듯한 표정의 에릭(가이 피어스)이 상점 안으로 들어온다. 그가 상점에서 목을 축이고 있는 동안, 인근에서 강도행각을 벌이다 순찰 중이던 보안군과 총격전을 벌이고 도주하던 중 사고를 일으킨 무장강도들은 사고로 주행이 불가능해진 자신들의 차량을 버리고 에릭의 차를 절취하여 달아나 버린다. 전 재산과도 같은 차를 도난 당한 에릭은 강도를 잡기 위해 그의 동생을 인질로 잡는데...",22.488,/2wsxybPQif1k8bQYQuJklRlgre8.jpg,2014-05-18,2295423,103,싸우는 법을 모르면 죽는 수밖에 없는 세상이야,더 로버,529,11288,59233,David Michôd,/aEUpiEjbNjGYG03zh1ObwRK6UZc.jpg,/yPWwmfwWJxalMXjzio3ufMhGyv6.jpg,/9cyV1qu1QVNCnvWCvlKXPupTJ7Y.jpg
284,N/A,10000000,35,醉拳二,"청나라 말의 어느 겨울, 광동성 광주에서 멀리 북경까지 약재를 구하러 떠났던 보지림의 황기영(적룡 분)과 아들 황비홍(성룡 분)은 인삼을 국진사 짐 속에 넣어 세관을 피한다. 황비홍은 진사 짐속의 인삼을 다시 훔치러 갔는데 마침 다른 사람이 그 짐 속에서 물건을 꺼내 본다. 이때 경찰이 지나가자 인삼을 그 사람에게 밀어넣고 밖으로 나온다. 황비홍은 취권으로 도둑과 대결한다. 도둑은 도망가고 황비홍은 기차에 오른다. 경찰은 진사의 짐을 찾기 위해 기차를 조사한다. 황비홍은 수색당하면 세금을 내지 않은 것을 들키므로 긴장한다.  그러던 중 장소사(유덕화 분)의 도움으로 일이 마무리된다. 보지림으로 돌아와 약상자를 보니 옥쇄가 들어 있었다. 황비홍은 인삼을 찾던 중 무술지도자인 찬을 알게 된다. 이자는 취권을 쓸모없는 권법이라 여긴다. 이럴 쯤 진사의 짐을 훔치던 기란자가 인삼을 안고 취권하는 자를 찾아오나 황비홍은 만나지 못하고 찬을 만난다. 기는 찬 밑에서 무술을 배운다. 후에 알고보니 가야말로 만청 최후의 무술인이었다. 국가의 보물인 옥쇄를 찾으러 나섰던 것이다.  기와 황은 옥쇄를 찾던 중에 기는 무술관 앞에서 죽고 황, 찬 둘이 옥쇄를 찾으러 간다. 찬은 황에게 다시 취권을 연습하길 권한다. 예전에 취하면 잔다는 이야기를 들은 황은 하지 않으려 한다. 이에 흥분한 찬은 폭포에 뛰어들고 황이 구해낸다. 다시 옥쇄를 훔치는 것을 시도하고 결국은 성공한다.",25.676,/9GodBY2WGB39EeEPDI9cFhjFVsr.jpg,1994-02-03,11555430,102,N/A,취권 2,18897,44917,69636,Liu Chia-Liang,/9ajYP2DlI3loIT0vVJPWerLvNAt.jpg,/32UAvqwAIyQXT2HvMqparuYt1kb.jpg,/fptTCNDIPGGNTdT6bUeJCksn93R.jpg
285,N/A,N/A,53,1922,"호러와 서스펜스의 대가 스티븐 킹의 소설을 영화화한 ‘1992’와 ‘제럴드의 게임’은 스릴러의 정수를 느낄 수 있다. ‘1922’의 주인공 윌은 아버지의 유산으로 막대한 토지를 물려받은 아내가 모두 팔고 도시로 떠나려 하자 아내를 살해한다. 그 대가로 그는 평생 악몽과 환영에 시달린다. 영화의 시작은 과거 자신이 부인을 죽였다고 고백하는 회고에서부터 시작된다. 윌의 심리를 치밀하게 묘사한 장면과 사운드로 수작 평가를 받는다. ‘제럴드의 게임’은 외딴 별장에서 둘만의 주말을 보내려던 부부에게 불의의 사고가 나고, 홀로 남겨진 아내가 마주하는 자신의 어두운 과거 이야기이다. 남편과 자신의 환영, 외부로부터의 위협에서 오는 공포가 뒤엉켜 시청자들조차 현실과 가상 사이에서 헷갈리게 만든다.",21.606,/q4FQOiSRhTLWulHl5Vpg37FMArH.jpg,2017-10-20,N/A,101,아내를 살해하고 평생 악령과 죄의식에 시달린다는 공포 이야기!!,1922,11155,2203,27125,Zak Hilditch,/3uwyXMZN93PRkShUxvLrufwVAc2.jpg,/718iCD1UQ36GSG5fGqzfQ71MEFf.jpg,/l55UJl5h0nJqfVYSkTalyGdguqe.jpg
286,N/A,170000000,53,Dawn of the Planet of the Apes,"치명적인 바이러스 시미안 플루로 인류가 거의 멸망하고 소수만이 살아남은 시대. 유인원들은 도시를 떠나 숲에서 그들의 세상을 만들었다. 도시는 폐허가 되었고, 10년간 인간과 유인원은 서로 다른 공간에 머물며 마주치지 않고 살아왔기 때문에 유인원들은 인간이 멸종한 것이 아닐까 추정하고 있다. 그 평화가 깨진 것은 도시의 비상전력이 다 소진되면서부터. 전력 공급을 위해서는 유인원이 거주하는 숲에 있는 댐을 재가동해야 한다. 우연히 두 존재가 마주치게 되자, 유인원과 인간은 평화를 지킬 것인가 무력을 써서 주도권을 가져야 하나를 두고 내부 마찰을 겪는데...",25.414,/7J1Q1yLazgIEAuS1rZqEZg9bkQ0.jpg,2014-06-26,710644566,130,진화한 유인원 VS 멸종 위기의 인류,혹성탈출: 반격의 서막,1333,76512,64,Peter Chernin,/r3IsWMkIGO20NP3Zcm5HFqBW6w5.jpg,/t7VSsAbIQS6kpO4ikuCNSiugsSy.jpg,/kUYha9j3oFgRdSQlROfj61ISjeO.jpg
287,N/A,45000000,10402,Step Up All In,"플래시몹으로 유튜브를 강타하며 부푼 야망을 안고 LA로 진출한 션과 크루들, 하지만 높은 할리우드 벽에 부딪혀 팀은 뿔뿔이 흩어지고 꿈은 물거품이 되고 만다.  홀로 방황하던 션은 천금같은 기회인 세계 최고의 쇼 배틀 '더 보텍스'가 열린다는 소식을 듣고, 오랜 친구이자 환상의 파트너 무스를 찾아가 우승을 위해 의기투합한다.  파워풀한 스트릿 댄스의 일인자 앤디를 비롯해 로보팅 고수, 비보이 챔피언 등 개성 넘치는 실력파 댄서들과 함께 새로운 팀‘엘레멘트릭스’를 결성해 대회에 출전한다.  하지만 라스베가스에서 그들을 기다리는것은 강력한 우승후보 '그림 나이츠'와 과거 절친이자 팀 동료가 이끈 '더 몹', 이제 남은 것은 치열한 댄스 배틀 뿐이다.  인생을 바꿀 단 한번의 기회!  꿈, 사랑, 열정, 젊음의 전부를 올인하라!",24.428,/qV5LMMuXB0UpNUH8EyFjHMIlUqm.jpg,2014-07-16,86165646,112,N/A,스텝 업: 올 인,932091,54499,110743,Trish Sie,/24uuwm3w99OYkV6qlfVfbG1IzKR.jpg,/k74TQCHk8BmPoM8M13IRwlCNnaA.jpg,/1Bh9wysP28iM3de3wPZQTZGwZRC.jpg
288,N/A,1000000,27,The Fog,"DJ의 섹시한 음성이 밤을 사로잡는 평화로운 해변 마을에 짙은 안개가 밀려온다. 안개와 함께 찾아오는 어둠의 그림자, 사람들은 날카로운 비 명과 함께 사라지고, 성당에서는 낡은 벽이 허물어지면서 200년 전 일기장과 십자가가 나온다. 거기에는 18세기 해적과 죽음으로 얼룩졌던 한밤중의 끔찍한 공포가 쓰여있는데.",24.918,/u9wAIHya0BHJvGJh3mBPr010U7C.jpg,1980-02-08,21378361,89,N/A,안개,11782,8944,7302,John Carpenter,/jPXJxQE64xP8TArB8BTLfGdR41l.jpg,/1GK25Nz0pMpgBPuPpSOkqpe6RkV.jpg,/AqkIE5l9UFeLxzFS0PSRsdQjqas.jpg
289,N/A,70000000,53,Basic Instinct 2,"존경 받는 런던의 정신과 의사, 마이클 글리스박사(데이비드모리시분). 그의 앞에 약혼자를 살인한 용의자로 의심 받는 매혹적인 여자 캐서린트라멜(샤론스톤분)이 나타난다. 그는 그녀의 뇌쇄적인 매력 뒤에 치명적인 위험이 도사리고 있음을 직감하지만, 이미 몸과 마음이 격정적으로 끌리게 된다. 그러나 그녀에게 빠져들수록, 주변 사람들이 하나씩 살해되기 시작하고. 궁지에 몰린 그는 캐서린 트라멜과 원초적 본능을 둘러싼 치명적인 두뇌 싸움을 시작한다.",24.87,/g94lkZhee5aMWW24wgEpuHOM9qj.jpg,2006-03-29,38629478,114,N/A,원초적 본능 2,4430,18616,44079,Michael Caton-Jones,/mSE7vKEiWY1NFbvrJIwrcHOtiSH.jpg,/vBK9BcD8BAajyUD2YfGF60ihIxP.jpg,/tNROWW8dPavUww9FQZ4nS45KQcl.jpg
290,N/A,55000000,10749,Fifty Shades Freed,"모든 과거를 잊고 서로에게 더 깊게 빠져든 ‘크리스찬 그레이’와 ‘아나스타샤’.  그레이의 독특한 취향으로 시작된 이 비밀스러운 관계는  더 큰 자극을 원하는 아나스타샤로 인해 역전되고,  마침내 그녀의 본능이 지배하는 마지막 절정의 순간을 맞이하게 되는데…",28.101,/kdN58uXDV5D0RWdMjdO9jtdFjxg.jpg,2018-01-17,368307760,105,이제 모든 규칙이 뒤바뀐다,50가지 그림자: 해방,118545,1254583,33337,James Foley,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,/jjuDhXlAY7yHc50t8gEZWvlkoEn.jpg,/iuyE1qy9HoTsMg0DHB1KJxM94DJ.jpg
291,N/A,60000000,53,Under Siege 2: Dark Territory,비정상적이고 광적인 천재 과학자 드래비스 데인(Dane: 에릭 보고시안 분)은 아름다운 경치를 뽐내는 로키 산맥을 지나는 미국의 초호화판 열차 '그랜드 콘티넨탈'을 용병들의 도움으로 탈취하고 기차의 한칸을 장악해서 추적할 수 없는 컴퓨터 센터로 만든다. 워싱턴을 초토화시켜 미국방부와 지하 핵 원자로를 손에 넣으려는 데인은 최첨단 기술을 총동원 지구 궤도를 도는 전투용 인공위성을 장악하고는 미국 정부에 10억 달러를 요구한다. 그러나 이 기차에 타고 있던 퇴역 해군특수부대 요원 케이시 라이백(Casey Ryback: 스티븐 시걸 분)은 아찔한 고속 기차안에서 전면전을 벌인다.,25.715,/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg,1995-07-13,104324083,100,N/A,언더 씨즈 2,23880,10866,5616,Geoff Murphy,/1nPbFoDf5gXJHoCi1EQM21YukLB.jpg,/fkpiE3fMwE3IJAhe38C7crck8Nr.jpg,/yflCQ9Wls5ghquDjKkEpT7zBJDv.jpg
292,N/A,75000000,16,Alvin and the Chipmunks: Chipwrecked,"전세계 박스오피스 8억불 신화의 글로벌 아이돌  ‘앨빈과 슈퍼밴드’가 돌아왔다!!
 국제 뮤직 어워드에 참석하기 위해 럭셔리 크루즈를 타고 떠난 데이브와 ‘앨빈과 슈퍼밴드’, 그리고 치페티들.  돌아온 숙적 ‘이안’ 과의 서프라이즈한 마주침도 잠시, 시작부터 악동 앨빈의 장난이 시작된다.  급기야 앨빈은 친구들과 연에 매달려 공중부양(?)을 시도하더니 결국에는 어느 외딴 섬에 추락하고야 마는데…  글로벌 슈퍼 아이돌 밴드의 3배 더 흥분 돋는‘무인도 서바이벌’!!
 섬에 추락한 앨빈 일행은 광녀 ‘조이’를 만나게 되고, 그녀와 함께 난생 처음 이상야릇한 무인도 서바이벌을 시작하게 된다. 설상가상으로 시작부터 독거미에 물려 겁 없는 느끼남으로 변신한 사이먼을 대신해 악동 앨빈이 모두의 안전을 책임져야 할 극한의 상황이 펼쳐지게 되는데…
 앨빈과 슈퍼밴드 버전 정글의 법칙… 그 결말은…?",26.216,/oJTMApcQZrz9z7ucdHtQKqDg4f1.jpg,2011-12-14,342695435,87,럭셔리 크루즈와 무인도에서 펼쳐지는 무인도 서바이벌 어드벤처!! 스케일 UP! 재미 UP! 3배 더 흥분 돋는<앨빈과 슈퍼밴드3>가 왔다!!,앨빈과 슈퍼밴드 3,11662,212,213001,Dixie Pizani,/oYbnINkS2ZMEjaAFKse2nOa4Uvg.jpg,/qc0NReaia4MNsr8Ens054x6udrX.jpg,/9CErAGgL6EKuK1dkcOkpJqKKHol.jpg
293,N/A,2033000,10749,The Adventures of Robin Hood,영국의 국왕 리처드는 십자군 순례 때문에 영국을 떠났는데 오스트리아에서 리오 폴드한테 잡혔다. 영국에서는 동생인 존이 지배를 하고 있어 노르망디 족과 색슨족간에 싸움이 일어났다. 노르망디 족은 리처드의 몸값이라고 하며 세금을 걷는다는 명목으로 모든 것을 약탈한다. 복종하지 않는 사람들은 고문 당하고 매맞고 때로는 죽기도 한다. 이런 불의를 못 참기에 로빈 훗은 셔우드 숲에 무법자들을 모아 돈 많은 사람들로부터 돈을 빼앗아 가난한 사람들에게 나누어준다. 존은 로빈을 죽일 궁리를 하고 있다. 그러다 리처드가 돌아온다. 리처드가 돌아왔다는 사실을 안 존은 비밀리에 리처드를 살해하라고 하는데…,20.96,/lEx5IKjqwYS7PcGnIXivYaDMzQr.jpg,1938-05-13,3981000,102,N/A,로빈 훗의 모험,8724,8725,8727,Michael Curtiz,/yjnfM8QmrXQkWl8dUimsDGl73el.jpg,/giTWuKvrwRa57CLFV6QsL1BzHBb.jpg,/kcAMFp4uWd7jal5LOZzJ3A3IYp.jpg
294,N/A,19000000,10749,Take Me Home Tonight,미국 경제 부흥기인1980년대 후반. 머리도 좋고 공부도 잘해 MIT를 졸업한 맷 프랭클린은 높은 연봉의 직장을 마다하고 무언가 원하는 것을 찾지 못했다며 동네 비디오 대여점에서 일한다. 원하는 것을 찾을 때까지라고 했지만 6개월째 일하고 있고 여전히 그는 자신이 원하는 것을 찾지 못했다. 그런 어느 날 그가 일하는 비디오 대여점에 고등학교 때 짝사랑하던 토리가 나타난다. 직원이 아닌 척 그녀에게 인사를 건넨 맷은 저녁에 있을 파티에서 다시 만나기로 한다. 한편 맷의 쌍둥이 형제 웬디는 남자친구와 결혼해 그가 집안의 사업을 물려받아 일할 곳으로 떠날 예정이지만 한편으로는 영국의 대학원에서 학업을 계속하고자 하는 미련이 남아있다. 파티에서 다시 만난 맷과 토리. 맷은 그녀의 환심을 사기 위해 거짓말을 하고 토리는 맷의 새로운 면을 발견하면서 관심을 갖게되는데...,23.214,/glRBoVKClP7qYQO0gQi5keCQ6ko.jpg,2011-03-04,6928068,97,즐기자! 다시 돌아올 수 없는 이 밤을!,테이크 미 홈 투나잇,17052,1772,58873,Michael Dowse,/8eCiasauFjjYAOZ81cRwNZGlgnP.jpg,/ca2NsGF1UKqFmlDbHQ4zYR1SxFR.jpg,/2khP3F7HJaqWox3mPbYkSZJqFSj.jpg
295,N/A,N/A,18,Rio Bravo,"존 T. 챈스는 텍사스 변방 마을의 보안관. 그가 오기전 보안관 대리로 있던 듀드는 계속 술독에 빠져 정신을 못자리고 있는 중이다. 그가 사랑했던 여인이 행실이 나쁜 여자임을 알고 상심했기 때문이다. 자포자기 상태인 듀드는 조롱하며 죠버뎃이 동전을 타구(唾具; Spittoon)에 던져넣는다. 그러자 듀드는 그 돈으로 술을 마시고자 자존심도 버린 채 타구 곁으로 간다. 이 광경을 보다 못한 챈스가 그 타구를 발로 걷어차 버린다. 순간 모욕을 당했다고 생각한 죠는 부하들을 시켜 챈스를 붙잡게 한 후 그를 난폭하게 구타한다. 게다가 말리던 구경꾼 하나를 죽여버린다. 얼마후 챈스는 듀드의 도음으로 간신히 죠를 체포한다. 며칠 내에 '리오 부라보'를 지나는 미연방재판소 집행관에게 죠를 넘길 작정이었던 것이다. 그러나 그때까지 죠를 붙잡아 놓는 것도 쉬운 일이 아니었다. 왜냐하면 죠의 동생이 돈으로 고용한 3,40명의 부하를 거느리고 형을 탈출시키려고 노리고 있었기 때문이다. 더구나 죄수의 탈옥을 막고자하는 보안관을 돕겠다고 나선 사람은 단 두 사람뿐. 공직자로서의 자긍심을 잃어버린 지 오래된 듀드와 툭하면 싸움을 벌이지만 챈스와 듀드에게는 무척 공손한 절름발이 노인 스덤피가 그들이다. 그런 와중에 챈스는 도박을 일삼아 평판이 안 좋은 미모의 여인 페더즈가 사실은 성실하게 살고 있음을 깨닫게 되고 그녀에게 끌린다. 아무리 부인하려해도 마음 속의 애정은 점점 커지기만 하는 것이다. 한편 버뎃 패거리가 마을에 모여드는 것을 방지하기 위해 듀드는 마을로 들어오는 길목에서 말을 탄 사나이들로부터 모조건 총을 거두어 들인다. 하지만 버뎃이 고용한 총잡이들 중 하나가 그를 때려 눕히고 듀드의 옷을 빼앗아 입는다.",21.71,/gyEfGVDe5puz4wgIq6073fn8pHc.jpg,1959-03-17,5800000,141,N/A,리오 브라보,4165,4299,4300,B.H. McCampbell,/pGOkfCqtP09QbaFSRxrmF2BxZJj.jpg,/eFvKmOrjHfRD2knJ7g5Lw0ujsFj.jpg,/aa7UZdBDzyHsY8qOUHb75vVHWqk.jpg
296,N/A,60000000,53,The General's Daughter,N/A,22.954,/aLbcIuA7M75vWnw9YBsatLtLfwg.jpg,1999-06-18,149705852,116,N/A,The General's Daughter,8891,289,2505,Simon West,/iiH9gxbUiJhfee0UDZOvpA69DAo.jpg,/5b5HtSidLD6pNHKDScG9aMgMPJH.jpg,/775b7ZGBdMm2V6WZcrmEzdxdYxj.jpg
297,N/A,38000000,35,Sister Act 2: Back in the Habit,"라스베가스 최고의 인기 가수가 된 들로리스(Deloris: 우피 골드버그 분)에게 어느 날 수녀님들이 찾아와 도움을 청한다. 자신들이 선생으로 있는 학교의 아이들에게 음악을 가르쳐 달라는 것. 옛 정 때문에 할 수 없이 다시 수녀복을 입게 된 들로리스는 초반부터 못 말리는 문제아들에게 골탕을 먹고 두 손을 들고 만다. 그러나 우연히 학교의 이사가 학교를 폐쇄하려고 한다는 사실을 알게 된 들로리스는 다른 수녀님들과 힘을 합해 학교를 살리기로 마음먹고 특유의 끼를 발동한다. 아이들이 모두 음악에 소질이 있다는 걸 발견한 들로리스는 합창단을 만드는데, 처음에는 적대적이었던 학생들도 자신들의 숨은 재능을 발견해내고 희망을 갖게해 준 들로리스에게 마음을 열기 시작한다.  들로리스와 수녀님들은 합창대회에 참가해서 좋은 성적을 거두면 아이들에게도 자신감이 생기고 학교를 살리는데도 도움이 될 거라는 생각에 대회 참가를 추진하는데, 막상 대회가 열리는 날 들로리스가 클럽 가수라는 걸 알게 된 이사장과 교장은 합창단의 참가를 저지하러 출동한다. 한편 학생들은 다른 팀의 공연을 본 후 지레 겁을 먹고 포기하려하고, 들로리스는 아이들에게 용기를 불어넣어준다. 결국 아이들은 멋진 공연을 펼쳐 우승하고 학교의 폐교결정도 취소된다. 피날레를 장식하는 화려한 공연, ""오 해피데이""와 찬송가 ""기뻐하며 경배하세""를 비롯해 여러 귀에 익은 곡들이 어깨를 들썩이게 한다.",25.352,/tLbvfUYw8Pr7DMI5TGL5DX1bx5S.jpg,1993-12-09,57319029,107,N/A,시스터 액트 2,2395,11074,4244,Bill Duke,/tCAvkUjZqUVWBo2zHIuNKnSTsdU.jpg,/dvt6M1gtdUUg5NJVkkGw5Fleomd.jpg,/q3L5FKewjGYwIhcxznKJGbuHhO3.jpg
298,N/A,130000000,10751,Happy Feet Two,"세계 최악의 음치지만 춤만은 자신 있던 멈블의 아들 에릭은 그야말로 우주 최강 몸치 펭귄. 춤추고 노래하며 즐거운 펭귄들 사이에서 잘하는 게 아무 것도 없어 비관하던 에릭은 친구들과 가출을 한다. 다행히 아빠 펭귄 멈블이 하늘을 나는 펭귄에 정신이 팔려 있는 에릭을 찾아내고, 에릭과 친구들을 붙잡아 돌아오는 길에 위험에 처한 바다 코끼리를 구해준다. 그런데 갑자기 무너진 빙하 때문에 황제 펭귄 랜드의 친구들이 모두 갇혀버리고, 그들을 구하기 위해 멈블과 에릭은 남극의 모든 동물들과 바다 코끼리들에게 도움을 청하는데...",24.056,/dP4m7L73eKNVGbC1ddwGheuUorv.jpg,2011-11-17,150406466,100,"스탭은 용기 있게, 꿈은 특별하게",해피 피트 2,109,2157,77271,George Miller,/4MnCCfVAvLx7pP9ZvMQyvkb5awB.jpg,/dUy3Kh5DIl1CkuMmTP58gOMGxU6.jpg,/2ItHN3UMJyWmRdAoaXmdiffjiGR.jpg
299,N/A,175000000,14,Coco,"미구엘은 멕시코의 자랑인 에르네스토 델라 크루즈 같은 뮤지션이 되길 꿈꾸지만 미구엘 집안 사람들에게 음악은 금기다. 먼 옛날 조상 중에 음악 때문에 가족을 버린 인물이 있었기 때문. 미구엘은 죽은 자의 날이 되자 실력으로 인정받겠다는 결심을 하고 경연 무대에 오르려 하는데, 우연히 에르네스토의 기타에 손을 댔다가 죽은 자들의 세상에 들어서게 된다. 이승과 저승을 이어주는 마리골드 꽃길을 건너 죽은 자들의 세상에 도착한 미구엘은 거짓말과 위변조가 장기인 헥터를 만난다. 그리고 꿈에 그리던 우상 에르네스토를 만나러 가는 여정에서 가족의 비밀을 알게 된다.",27.627,/6AANwKhjIEVyya95oW4IA6joL1Z.jpg,2017-10-27,800526015,105,죽은 자들의 세상은 더욱 화려하다,코코,1193391,258,4589,Lee Unkrich,/askg3SMvhqEl4OL52YuvdtY40Yb.jpg,/gqk6fLXiJnuHRF3IC2sNAfnRJo6.jpg,/gKZAQ3b9yApxFunUBlS5Mp74QG4.jpg
300,N/A,30000000,10751,Toy Story,"카우보이 인형 우디는 꼬마 주인인 앤디의 가장 사랑받는 장난감이다. 그러나 어느날 버즈라는 새로운 장난감이 등장한다.  버즈는 최신형 장난감으로 레이저 빔 등의 첨단장비를 갖추고 있으나, 버즈는 자신이 장난감임을 인식하지 못하고 자신이 우주에서 온 전사이며 자신이 갖춘 장비로 하늘을 날 수 있다고 믿고 있다. 버즈의 허상을 상처받지 않고 인식시켜 주려는 우디와 친구들. 그러나 뜻밖의 사고가 일어난다. 옆집 개에게 버즈가 납치당하고 이런 버즈를 구하기 위해 우디와 친구들은 구조대를 조직해 버즈를 구하러 가는데...",26.698,/fswLuvSrKE3NICnptbVz3lrU7px.jpg,1995-10-30,373554033,81,장난감과 좋은 친구가 되자,토이 스토리,31,12898,7167,John Lasseter,/dji4Fm0gCDVb9DQQMRvAI8YNnTz.jpg,/dVP5P6FuLV40VWONPVPApjIC6fc.jpg,/y41g79D4X4cfQpHbvNYZXjHoi4v.jpg
301,N/A,100000000,14,Wonder Park,"한 소녀, 준의 상상력으로 만들어진 환상적인 놀이공원이 현실로 나타나는 이야기",24.349,/gwdG2vdLLCGrTiNf6MA9JVxnZkK.jpg,2019-03-14,N/A,86,N/A,원더랜드,1726873,4756,9278,Alonzo Ruvalcaba,/nJyAdKPnW15IAvC6sLBTE0lp6Dv.jpg,/8HFKkF1KubemUngzL1VGuOBKuov.jpg,/wxXJ236vFx5RVGc9C6uOY394NPj.jpg
302,N/A,N/A,10749,Far from the Madding Crowd,"1870년 런던 외곽의 도시, 독립적인 여성 바스셰바 에버딘(캐리 멀리건)은 성실한 양치기 가브리엘(마티아스 쇼에나에츠)의 청혼을 거절한다. 그 후 삼촌의 웨더버리 농장을 유산으로 물려받은 바스셰바는 직접 농장을 관리하고, 양치기 개들의 실수로 파산한 가브리엘은 그녀의 농장에 양치기로 고용된다. 어느 날, 바스셰바는 장난 삼아 보낸 카드 때문에 부유한 농장주 볼드우드(마이클 쉰)의 구애를 받게 된다. 가브리엘은 그녀가 볼드우드의 마음을 농락했다면서 언짢아한다. 화가 난 바스셰바는 가브리엘을 해고하지만, 곧 그의 도움이 필요해진다. 이후 가브리엘을 믿고 의지하며 지내던 바스셰바는 미남 군인 트로이(톰 스터리지)의 저돌적인 공세에 굴복하여 결혼식을 올린다. 그런데 트로이 앞에 한때 결혼을 약속했던 파니(주노 템플)가 임신한 몸으로 나타나는데...",22.954,/6v1DEaO2TZzrqcaGohUf1K7BXkU.jpg,2015-04-23,30229977,119,N/A,성난 군중으로부터 멀리,36662,73381,3968,Paul Harris,/dLAPTvBwEdP4h7a14isNc0HwmOj.jpg,/qNP2JBkFc82dQixEsQQqiD2i7It.jpg,/otxBCje683ygJhHCpeZhzGiOzJq.jpg
303,N/A,13000000,18,Blood Father,교도소를 들락거리며 인생을 낭비한 존. 보호관찰 중인 존은 이제라도 범죄와 술로 낭비한 삶을 되찾기 위해 알코올 중독 치료를 병행하며 타투리스트로 살고 있다. 그러던 어느 날 오랫동안 연락을 끊고 살았던 딸 리디아에게 전화가 온다. 마약 판매상인 남자친구를 향해 실수로 총을 쏘고 도망자 신세가 된 것. 딸을 지켜내기 위해 함께 도망친 존은 달아날수록 경찰과 마약조직의 끈질긴 추격에 쫓기게 되는데…,25.408,/io06nifgHkRicPmSC6UOpuPWS5b.jpg,2016-08-11,N/A,88,"모든걸 잃은 인생이지만, 딸만은 지켜내야만 한다! 딸을 지키기 위한 아빠의 거침없는 질주가 시작된다!",블러드 파더,2461,990393,3905,Jean-François Richet,/4aWNF3HT0ryJNLWTxtxBuMFrd3O.jpg,/5PutiS1J3JCRNyROPD44Xg7kwcD.jpg,/oD5CP1OFSzHHuOfxiUSevHCqGLF.jpg
304,N/A,25000000,36,Mary Queen of Scots,비운의 스코틀랜드 여왕 메리 스튜어트의 일대기를 그린 사극,25.955,/yfXepc4qpll8ln3zbGvSROxppDO.jpg,2018-12-07,37807625,124,N/A,"메리, 퀸 오브 스코틀랜드",36592,234352,1334638,Josie Rourke,/iv5N169nQIzrS0pZ8MBEiemTtVt.jpg,/vTRNPsgi8vNfuJ75QxTZdHF6oH9.jpg,/jem3KkR2pN9lafuwrf4n6NiC8JU.jpg
